Département;Nom commune;code postal;Grand secteur d'activité;APE;Code région;Code département;Nombre d'établissements 2024;Effectifs salariés 2024
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;7311Z Activités des agences de publicité;11.0;92.0;13.0;264.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;7312Z Régie publicitaire de médias;11.0;92.0;2.0;16.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;7739Z Location et location-bail machines, équipements et biens divers;11.0;92.0;1.0;4.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS6 Intérim;7820Z Activités des agences de travail temporaire;11.0;92.0;10.0;35.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;7911Z Activités des agences de voyage;11.0;92.0;2.0;7.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;8110Z Activités combinées de soutien lié aux bâtiments;11.0;92.0;40.0;56.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;8121Z Nettoyage courant des bâtiments;11.0;92.0;14.0;144.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;8122Z Autres activités nettoyage des bâtiments et nettoyage industriel;11.0;92.0;2.0;48.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;8129A Désinfection, désinsectisation, dératisation;11.0;92.0;1.0;12.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;8299Z Autres activités de soutien aux entreprises n.c.a.;11.0;92.0;8.0;50.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8559A Formation continue d'adultes;11.0;92.0;3.0;14.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8559B Autres enseignements;11.0;92.0;3.0;4.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8560Z Activités de soutien à l'enseignement;11.0;92.0;1.0;1.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8610Z Activités hospitalières;11.0;92.0;2.0;248.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8690A Ambulances;11.0;92.0;2.0;11.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8690B Laboratoires d'analyses médicales;11.0;92.0;2.0;14.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8690E Activité profess. rééducation appareillage & pédicures-podologues;11.0;92.0;3.0;3.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8720A Hébergement social pour handicapés mentaux et malades mentaux;11.0;92.0;1.0;1.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8730A Hébergement social pour personnes âgées;11.0;92.0;1.0;3.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8790B Hébergement social pour adultes, familles en difficultés et autre;11.0;92.0;1.0;5.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8891A Accueil de jeunes enfants;11.0;92.0;12.0;115.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS7 Services non marchands;8899B Action sociale sans hébergement n.c.a.;11.0;92.0;3.0;12.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;9313Z Activités des centres de culture physique;11.0;92.0;1.0;2.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;9319Z Autres activités liées au sport;11.0;92.0;1.0;3.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;9420Z Activités des syndicats de salariés;11.0;92.0;2.0;6.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;9491Z Activités des organisations religieuses;11.0;92.0;1.0;6.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;9523Z Réparation de chaussures et d'articles en cuir;11.0;92.0;2.0;2.0
Hauts-de-Seine;La Garenne-Colombes;92035.0;GS5 Autres services marchands hors intérim;9601B Blanchisserie-teinturerie de détail;11.0;92.0;4.0;6.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;0812Z Exploit gravieres & sablieres, extraction argiles & kaolin;11.0;92.0;4.0;43.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;1071B Cuisson de produits de boulangerie;11.0;92.0;1.0;2.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;1071C Boulangerie et boulangerie-pâtisserie;11.0;92.0;20.0;157.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;1071D Pâtisserie;11.0;92.0;2.0;50.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;1411Z Fabrication de vêtements en cuir;11.0;92.0;1.0;24.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;1512Z Fabrication d'articles de voyage, de maroquinerie et de sellerie;11.0;92.0;1.0;2.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;2016Z Fabrication de matières plastiques de base;11.0;92.0;1.0;1.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;2120Z Fabrication de préparations pharmaceutiques;11.0;92.0;2.0;201.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;2363Z Fabrication de béton prêt à l'emploi;11.0;92.0;6.0;36.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;2454Z Fonderie d'autres métaux non ferreux;11.0;92.0;1.0;235.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;3220Z Fabrication d'instruments de musique;11.0;92.0;1.0;1.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;3299Z Autres activités manufacturières n.c.a.;11.0;92.0;1.0;16.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;3314Z Réparation d'équipements électriques;11.0;92.0;1.0;21.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;3320C Concept. d'ens. & assembl s/site d'éqpts ctrle des processus ind.;11.0;92.0;2.0;101.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;3511Z Production d'électricité;11.0;92.0;1.0;4.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;3512Z Transport d'électricité;11.0;92.0;1.0;94.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;3821Z Traitement et élimination des déchets non dangereux;11.0;92.0;1.0;20.0
Hauts-de-Seine;Gennevilliers;92036.0;GS1 Industrie;3832Z Récupération de déchets triés;11.0;92.0;10.0;272.0
Hauts-de-Seine;Gennevilliers;92036.0;GS2 Construction;4211Z Construction de routes et autoroutes;11.0;92.0;6.0;642.0
Hauts-de-Seine;Gennevilliers;92036.0;GS2 Construction;4212Z Construction de voies ferrées de surface et souterraines;11.0;92.0;1.0;113.0
Hauts-de-Seine;Gennevilliers;92036.0;GS2 Construction;4222Z Construction de réseaux électriques et de télécommunications;11.0;92.0;3.0;102.0
Hauts-de-Seine;Gennevilliers;92036.0;GS2 Construction;4321A Travaux d'installation électrique dans tous locaux;11.0;92.0;33.0;392.0
Hauts-de-Seine;Gennevilliers;92036.0;GS2 Construction;4332A Travaux de menuiserie bois et PVC;11.0;92.0;7.0;35.0
Hauts-de-Seine;Gennevilliers;92036.0;GS2 Construction;4332C Agencement de lieux de vente;11.0;92.0;2.0;9.0
Hauts-de-Seine;Gennevilliers;92036.0;GS2 Construction;4391B Travaux de couverture par éléments;11.0;92.0;4.0;809.0
Hauts-de-Seine;Gennevilliers;92036.0;GS2 Construction;4399C Travaux de maçonnerie générale et gros oeuvre de bâtiment;11.0;92.0;13.0;161.0
Hauts-de-Seine;Gennevilliers;92036.0;GS2 Construction;4399D Autres travaux spécialisés de construction;11.0;92.0;1.0;4.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4531Z Commerce de gros d'équipements automobiles;11.0;92.0;20.0;713.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4532Z Commerce de détail d'équipements automobiles;11.0;92.0;8.0;79.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4636Z Commerce de gros de sucre, chocolat et confiserie;11.0;92.0;1.0;1.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4645Z Commerce de gros de parfumerie et de produits de beauté;11.0;92.0;6.0;134.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4646Z Commerce de gros de produits pharmaceutiques;11.0;92.0;6.0;223.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4652Z Comm. de gros d'éqpts et composants électroniques et de télécomm.;11.0;92.0;4.0;391.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4663Z Comm de gros de machines pour l'extrac, la constr, le génie civil;11.0;92.0;2.0;11.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4664Z Comm. gros (interentr.) machines pour industrie textile & habill.;11.0;92.0;1.0;56.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4669B Commerce de gros de fournitures et équipements industriels divers;11.0;92.0;21.0;410.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4675Z Commerce de gros de produits chimiques;11.0;92.0;1.0;24.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4677Z Commerce de gros (commerce interentreprises) de déchets et débris;11.0;92.0;1.0;7.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4711D Supermarchés;11.0;92.0;1.0;8.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4711F Hypermarchés;11.0;92.0;3.0;321.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4719B Autres commerces de détail en magasin non spécialisé;11.0;92.0;5.0;69.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4721Z Commerce de détail de fruits et légumes en magasin spécialisé;11.0;92.0;1.0;4.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4752B Comm. détail de quincaillerie, peintures et verres (mag.> 400 m2);11.0;92.0;2.0;306.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4771Z Commerce de détail d'habillement en magasin spécialisé;11.0;92.0;10.0;93.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4773Z Commerce de détail produits pharmaceutiques (magasin spécialisé);11.0;92.0;13.0;106.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4774Z Comm. détail d'articles médicaux & orthopédiques en magasin spéc.;11.0;92.0;6.0;141.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4775Z Comm. détail de parfumerie & produits de beauté en magasin spéc.;11.0;92.0;2.0;7.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4781Z Commerce de détail alimentaire sur éventaires et marchés;11.0;92.0;6.0;18.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4789Z Autres commerces de détail sur éventaires et marchés;11.0;92.0;2.0;2.0
Hauts-de-Seine;Gennevilliers;92036.0;GS3 Commerce;4791A Vente à distance sur catalogue général;11.0;92.0;4.0;115.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;4939A Transports routiers réguliers de voyageurs;11.0;92.0;2.0;136.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;5020Z Transports maritimes et côtiers de fret;11.0;92.0;1.0;2.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;5210B Entreposage et stockage non frigorifique;11.0;92.0;18.0;358.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;5229B Affrètement et organisation des transports;11.0;92.0;24.0;568.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;5320Z Autres activités de poste et de courrier;11.0;92.0;3.0;353.0
Hauts-de-Seine;Gennevilliers;92036.0;GS4 Hôtellerie-restauration;5610A Restauration traditionnelle;11.0;92.0;33.0;245.0
Hauts-de-Seine;Gennevilliers;92036.0;GS4 Hôtellerie-restauration;5629A Restauration collective sous contrat;11.0;92.0;1.0;3.0
Hauts-de-Seine;Gennevilliers;92036.0;GS4 Hôtellerie-restauration;5629B Autres services de restauration n.c.a.;11.0;92.0;9.0;121.0
Hauts-de-Seine;Gennevilliers;92036.0;GS4 Hôtellerie-restauration;5630Z Débits de boissons;11.0;92.0;10.0;45.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;5819Z Autres activités d'édition;11.0;92.0;1.0;2.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;5829A Édition de logiciels système et de réseau;11.0;92.0;2.0;13.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;5829B Edition de logiciels outils de développement et de langages;11.0;92.0;1.0;1.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;5829C Edition de logiciels applicatifs;11.0;92.0;4.0;26.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;5912Z Post-production films cinématograph. vidéo & prog. de télévision;11.0;92.0;10.0;491.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;6120Z Télécommunications sans fil;11.0;92.0;1.0;1.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;6203Z Gestion d'installations informatiques;11.0;92.0;1.0;25.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;6420Z Activités des sociétés holding;11.0;92.0;21.0;273.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;6622Z Activités des agents et courtiers d'assurances;11.0;92.0;1.0;1.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;6820A Location de logements;11.0;92.0;3.0;175.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;6831Z Agences immobilières;11.0;92.0;5.0;19.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;6910Z Activités juridiques;11.0;92.0;4.0;17.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7021Z Conseil en relations publiques et communication;11.0;92.0;4.0;17.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7022Z Conseil pour les affaires et autres conseils de gestion;11.0;92.0;32.0;498.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7111Z Activités d'architecture;11.0;92.0;1.0;1.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7112A Activité des géomètres;11.0;92.0;1.0;90.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7112B Ingénierie, études techniques;11.0;92.0;20.0;168.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7120B Analyses, essais et inspections techniques;11.0;92.0;3.0;34.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7311Z Activités des agences de publicité;11.0;92.0;8.0;44.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7729Z Location et location-bail autres biens personnels et domestiques;11.0;92.0;10.0;508.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7830Z Autre mise à disposition de ressources humaines;11.0;92.0;5.0;141.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;7990Z Autres services de réservation et activités connexes;11.0;92.0;2.0;4.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;8020Z Activités liées aux systèmes de sécurité;11.0;92.0;5.0;139.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;8110Z Activités combinées de soutien lié aux bâtiments;11.0;92.0;10.0;15.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;8129A Désinfection, désinsectisation, dératisation;11.0;92.0;6.0;75.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;8211Z Services administratifs combinés de bureau;11.0;92.0;3.0;27.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;8219Z Photocopie prépa. documents & aut. activ. spéc. soutien de bureau;11.0;92.0;2.0;75.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;8220Z Activités de centres d'appels;11.0;92.0;6.0;764.0
Hauts-de-Seine;Gennevilliers;92036.0;GS7 Services non marchands;8559B Autres enseignements;11.0;92.0;7.0;71.0
Hauts-de-Seine;Gennevilliers;92036.0;GS7 Services non marchands;8610Z Activités hospitalières;11.0;92.0;1.0;100.0
Hauts-de-Seine;Gennevilliers;92036.0;GS7 Services non marchands;8623Z Pratique dentaire;11.0;92.0;12.0;73.0
Hauts-de-Seine;Gennevilliers;92036.0;GS7 Services non marchands;8690E Activité profess. rééducation appareillage & pédicures-podologues;11.0;92.0;1.0;3.0
Hauts-de-Seine;Gennevilliers;92036.0;GS7 Services non marchands;8720A Hébergement social pour handicapés mentaux et malades mentaux;11.0;92.0;1.0;30.0
Hauts-de-Seine;Gennevilliers;92036.0;GS7 Services non marchands;8810A Aide à domicile;11.0;92.0;1.0;51.0
Hauts-de-Seine;Gennevilliers;92036.0;GS7 Services non marchands;8899B Action sociale sans hébergement n.c.a.;11.0;92.0;9.0;143.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;9311Z Gestion d'installations sportives;11.0;92.0;1.0;4.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;9313Z Activités des centres de culture physique;11.0;92.0;1.0;4.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;9321Z Activités des parcs d'attractions et parcs à thèmes;11.0;92.0;2.0;16.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;9522Z Réparation appareils électromén. & équipts maison & jardin;11.0;92.0;3.0;38.0
Hauts-de-Seine;Gennevilliers;92036.0;GS5 Autres services marchands hors intérim;9602B Soins de beauté;11.0;92.0;1.0;4.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS1 Industrie;1051D Fabrication d'autres produits laitiers;11.0;92.0;1.0;350.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS1 Industrie;1071A Fabrication industrielle de pain et de pâtisserie fraîche;11.0;92.0;1.0;6.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS1 Industrie;1071B Cuisson de produits de boulangerie;11.0;92.0;1.0;2.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS1 Industrie;1073Z Fabrication de pâtes alimentaires;11.0;92.0;1.0;2.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS1 Industrie;1092Z Fabrication d'aliments pour animaux de compagnie;11.0;92.0;1.0;153.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS1 Industrie;2319Z Fabrication & façonnage autres articles verre yc verre technique;11.0;92.0;1.0;15.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS1 Industrie;2363Z Fabrication de béton prêt à l'emploi;11.0;92.0;2.0;25.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS1 Industrie;3250B Fabrication de lunettes;11.0;92.0;1.0;1.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS1 Industrie;3320C Concept. d'ens. & assembl s/site d'éqpts ctrle des processus ind.;11.0;92.0;1.0;35.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS2 Construction;4120A Construction de maisons individuelles;11.0;92.0;15.0;62.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS2 Construction;4311Z Travaux de démolition;11.0;92.0;1.0;2.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS2 Construction;4322A Travaux d'installation d'eau et de gaz en tous locaux;11.0;92.0;7.0;20.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS2 Construction;4322B Travaux d'installation équipements thermiques et climatisation;11.0;92.0;5.0;252.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS2 Construction;4329A Travaux d'isolation;11.0;92.0;1.0;2.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS2 Construction;4331Z Travaux de plâtrerie;11.0;92.0;7.0;14.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4532Z Commerce de détail d'équipements automobiles;11.0;92.0;2.0;18.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4540Z Commerce et réparation de motocycles;11.0;92.0;3.0;14.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4614Z Interm. comm. machines, équipts industriels, navires et avions;11.0;92.0;3.0;27.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4617A Centrales d'achat alimentaires;11.0;92.0;1.0;1.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4634Z Commerce de gros (commerce interentreprises) de boissons;11.0;92.0;5.0;374.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4645Z Commerce de gros de parfumerie et de produits de beauté;11.0;92.0;3.0;65.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4669A Commerce de gros de matériel électrique;11.0;92.0;3.0;72.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4673A Commerce de gros de bois et de matériaux de construction;11.0;92.0;3.0;74.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4711D Supermarchés;11.0;92.0;12.0;273.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4725Z Commerce de détail de boissons en magasin spécialisé;11.0;92.0;4.0;9.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4726Z Comm. détail de produits à base de tabac en magasin spécialisé;11.0;92.0;7.0;19.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4729Z Autres commerces de détail alimentaires en magasin spécialisé;11.0;92.0;7.0;51.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4751Z Commerce de détail de textiles en magasin spécialisé;11.0;92.0;1.0;1.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4752B Comm. détail de quincaillerie, peintures et verres (mag.> 400 m2);11.0;92.0;1.0;11.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4759A Commerce de détail de meubles;11.0;92.0;2.0;4.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4774Z Comm. détail d'articles médicaux & orthopédiques en magasin spéc.;11.0;92.0;9.0;19.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4777Z Comm. détail d'articles horlogerie & bijouterie (magas. spéc.);11.0;92.0;4.0;11.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4781Z Commerce de détail alimentaire sur éventaires et marchés;11.0;92.0;4.0;11.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4791A Vente à distance sur catalogue général;11.0;92.0;3.0;25.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS3 Commerce;4791B Vente à distance sur catalogue spécialisé;11.0;92.0;8.0;9.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;4941B Transports routiers de fret de proximité;11.0;92.0;7.0;176.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;4942Z Services de déménagement;11.0;92.0;2.0;5.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;5310Z Activ. poste dans le cadre d'une obligation de service universel;11.0;92.0;8.0;1534.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS4 Hôtellerie-restauration;5520Z Hébergement touristique et autre hébergement de courte durée;11.0;92.0;3.0;26.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS4 Hôtellerie-restauration;5610A Restauration traditionnelle;11.0;92.0;105.0;817.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS4 Hôtellerie-restauration;5610C Restauration de type rapide;11.0;92.0;77.0;509.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS4 Hôtellerie-restauration;5629A Restauration collective sous contrat;11.0;92.0;49.0;446.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS4 Hôtellerie-restauration;5629B Autres services de restauration n.c.a.;11.0;92.0;19.0;965.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS4 Hôtellerie-restauration;5630Z Débits de boissons;11.0;92.0;7.0;36.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;5829A Édition de logiciels système et de réseau;11.0;92.0;5.0;136.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;5829C Edition de logiciels applicatifs;11.0;92.0;22.0;886.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;5911C Production de films pour le cinéma;11.0;92.0;4.0;224.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;5912Z Post-production films cinématograph. vidéo & prog. de télévision;11.0;92.0;5.0;296.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;5913B Edition et distribution vidéo;11.0;92.0;1.0;0.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6010Z Édition et diffusion de programmes radio;11.0;92.0;6.0;44.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6120Z Télécommunications sans fil;11.0;92.0;2.0;47.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6130Z Télécommunications par satellite;11.0;92.0;3.0;1381.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6190Z Autres activités de télécommunication;11.0;92.0;7.0;58.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6201Z Programmation informatique;11.0;92.0;41.0;1780.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6312Z Portails Internet;11.0;92.0;3.0;60.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6420Z Activités des sociétés holding;11.0;92.0;39.0;576.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6430Z Fonds de placement et entités financières similaires;11.0;92.0;5.0;123.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6512Z Autres assurances;11.0;92.0;9.0;342.0
Hauts-de-Seine;Issy-les-Moulineaux;92040.0;GS5 Autres services marchands hors intérim;6612Z Courtage de valeurs mobilières et de marchandises;11.0;92.0;1.0;54.0
